contract_number;client_id;phone_id;color_id;merchant_id;price;date_purch;qu_inst;inst
315;102118;921139;14;89;3355;17.02.2018;12;280
316;93156;795935;9;89;5733;17.02.2018;6;956
317;81238;1283864;23;89;4179;17.02.2018;12;349
318;57893;1660392;23;89;15222;17.02.2018;12;1269
319;1301;1688351;2;89;18536;17.02.2018;12;1545
320;112866;1173565;23;89;7177;18.02.2018;6;1197
321;57966;644354;19;89;5316;18.02.2018;12;443
322;60901;921139;23;89;3636;18.02.2018;12;303
323;63583;916176;23;89;6283;18.02.2018;6;1048
324;71505;1521930;23;89;3100;18.02.2018;6;517
325;69088;1689991;20;89;4696;18.02.2018;6;783
326;29255;1418582;23;89;4955;18.02.2018;6;826
327;30461;1517295;20;89;6671;18.02.2018;12;556
328;49206;1621282;23;89;1802;18.02.2018;12;151
329;43837;1258183;20;89;17906;19.02.2018;6;2985
330;45432;1323707;12;89;1493;19.02.2018;12;125
331;37796;1628613;23;89;14622;19.02.2018;6;2437
332;22327;1258183;9;89;18066;19.02.2018;6;3011
333;81426;1577075;20;89;3267;19.02.2018;6;545
334;86768;1494314;20;89;1436;19.02.2018;12;120
335;64540;1572851;8;89;5516;20.02.2018;6;920
336;13013;1421567;23;89;11827;20.02.2018;12;986
337;4211;1500340;23;89;3504;20.02.2018;12;292
338;32194;577391;12;89;3800;20.02.2018;6;634
339;32388;1652434;21;89;24348;20.02.2018;12;2029
340;34067;1374311;20;89;3944;20.02.2018;12;329
341;49372;1370038;23;89;2416;20.02.2018;6;403
342;53023;1597445;2;89;6717;21.02.2018;6;1120
343;52865;1365715;23;89;1603;21.02.2018;12;134
344;20226;1306323;9;89;6124;21.02.2018;12;511
345;70308;1469552;23;89;9723;21.02.2018;12;811
346;78658;700265;20;89;1998;21.02.2018;12;167
347;86960;1250234;23;89;3333;21.02.2018;6;556
348;101080;1494867;21;89;5593;21.02.2018;12;467
349;107281;1301424;9;89;5009;21.02.2018;12;418
350;111453;1559872;21;89;2028;22.02.2018;12;169
351;100976;1499440;23;89;5787;22.02.2018;6;965
352;80008;1561716;20;89;5801;22.02.2018;6;967
353;69833;1580298;14;89;2544;22.02.2018;12;212
354;27100;1690305;20;89;3929;22.02.2018;12;328
355;24950;1580298;23;89;2581;23.02.2018;12;216
356;69096;1437820;23;89;2624;23.02.2018;12;219
357;79071;885613;23;89;4321;23.02.2018;6;721
358;81353;1255864;23;89;3921;23.02.2018;6;654
359;80953;1214024;18;89;1693;24.02.2018;12;142
360;82086;1425561;23;89;4758;24.02.2018;12;397
361;88182;1518633;20;89;2556;24.02.2018;6;426
362;26052;1416733;12;89;2180;24.02.2018;12;182
363;21087;1586782;20;89;2216;24.02.2018;12;185
364;18576;1182412;23;89;5332;24.02.2018;6;889
365;42856;1590490;23;89;7993;24.02.2018;6;1333
366;53222;1651502;8;89;31322;25.02.2018;6;5221
367;12127;1058611;17;89;1851;25.02.2018;6;309
368;101251;1443653;20;89;6400;25.02.2018;6;1067
369;68974;1659531;12;89;2741;25.02.2018;6;457
370;1770;1539003;2;89;7144;25.02.2018;12;596
371;107398;1674137;20;89;3255;26.02.2018;12;272
372;69142;1561716;20;89;5636;26.02.2018;6;940
373;55246;1290024;23;89;3546;26.02.2018;12;296
374;60417;1058611;23;89;1808;27.02.2018;6;302
375;73041;700265;20;89;1854;27.02.2018;6;309
376;101973;1599224;8;89;3182;27.02.2018;6;531
377;91227;1569858;23;89;2354;27.02.2018;6;393
378;90049;1468151;19;89;8871;27.02.2018;12;740
379;16078;1278432;23;89;1761;27.02.2018;12;147
380;4380;1655348;23;89;23207;27.02.2018;12;1934
381;7180;941959;23;89;3394;27.02.2018;12;283
382;54277;1580298;7;89;2565;27.02.2018;12;214
383;33617;1366368;18;89;5816;27.02.2018;12;485
384;1404;1485359;12;89;17912;27.02.2018;6;2986
385;113860;1660392;19;89;15191;27.02.2018;12;1266
386;112756;1535807;23;89;4957;28.02.2018;6;827
387;2628;916477;9;89;8853;28.02.2018;12;738
388;107520;1655287;23;89;7401;28.02.2018;12;617
389;37300;1185274;9;89;4027;28.02.2018;6;672
390;36746;1629058;9;89;1895;28.02.2018;6;316
391;53046;1497841;9;89;6022;28.02.2018;6;1004
392;81398;868422;20;89;3420;28.02.2018;12;285
393;81774;543693;9;89;3372;28.02.2018;6;562
394;74910;1642335;23;89;1309;28.02.2018;12;110
395;59156;1636071;23;89;10443;28.02.2018;6;1741
396;56508;916176;23;89;6560;01.03.2018;6;1094
397;100889;1406319;9;89;3352;01.03.2018;12;280
398;94144;1250185;9;89;4520;01.03.2018;6;754
399;2722;1098402;9;89;2999;01.03.2018;12;250
400;1000;1151914;23;89;5340;01.03.2018;6;890
401;113952;1400035;8;89;5668;01.03.2018;6;945
402;78746;1642335;9;89;1175;02.03.2018;12;98
403;72721;1590368;23;89;2456;02.03.2018;12;205
404;70971;1652470;9;89;36821;02.03.2018;12;3069
405;40741;1604991;8;89;4012;02.03.2018;6;669
406;44488;1431820;7;89;22857;03.03.2018;6;3810
407;45610;1278432;20;89;1736;03.03.2018;6;290
408;69544;1496154;9;89;2209;03.03.2018;6;369
409;101218;1648250;23;89;6696;03.03.2018;12;558
410;89697;1429067;23;89;6817;03.03.2018;12;569
411;95787;1191847;23;89;3451;04.03.2018;12;288
412;78863;1237855;21;89;1992;04.03.2018;6;332
413;57718;1590526;20;89;9063;04.03.2018;12;756
414;66369;1263155;23;89;2743;04.03.2018;12;229
415;39200;1252725;23;89;2727;04.03.2018;6;455
416;36261;1586782;20;89;2204;04.03.2018;12;184
417;166;997960;19;89;4067;04.03.2018;12;339
418;3460;1577075;8;89;3492;04.03.2018;6;582
419;110505;1530626;23;89;5388;05.03.2018;6;898
420;44095;166290;20;89;2268;05.03.2018;12;189
421;14284;1173565;18;89;7312;05.03.2018;6;1219
422;19651;1514346;20;89;2728;05.03.2018;12;228
423;61098;1652465;2;89;27160;05.03.2018;6;4527
424;68167;1291941;20;89;2218;05.03.2018;12;185
425;103808;1611546;9;89;1760;05.03.2018;6;294
426;84138;1431805;18;89;25035;06.03.2018;12;2087
427;72206;1319897;17;89;1497;06.03.2018;6;250
428;29150;1265001;9;89;3477;06.03.2018;12;290
429;2744;1464066;23;89;4343;06.03.2018;6;724
430;107999;1652434;2;89;24367;07.03.2018;6;4062
431;18409;1128272;23;89;2037;07.03.2018;12;170
432;10210;975521;9;89;2965;07.03.2018;12;248
433;47901;1428205;23;89;6655;07.03.2018;6;1110
434;39912;1592435;23;89;3249;07.03.2018;12;271
435;61142;1590526;23;89;8687;07.03.2018;6;1448
436;85769;1569691;23;89;3496;07.03.2018;12;292
437;98068;1059800;9;89;3906;07.03.2018;6;651
438;97408;1431817;14;89;20368;08.03.2018;6;3395
439;89454;644354;9;89;5529;08.03.2018;12;461
440;92381;1298662;9;89;5738;08.03.2018;6;957
441;54993;1237855;20;89;2024;08.03.2018;6;338
442;72484;1214066;23;89;2055;08.03.2018;6;343
443;14333;1298507;23;89;5517;08.03.2018;12;460
444;7377;1431805;9;89;24874;08.03.2018;12;2073
445;26941;1532568;20;89;3368;08.03.2018;6;562
446;54596;1098341;23;89;5185;09.03.2018;12;433
447;56147;1545965;2;89;4781;09.03.2018;6;797
448;66407;1485575;23;89;4182;09.03.2018;12;349
449;92244;1526591;20;89;9410;09.03.2018;12;785
450;84514;1338193;14;89;4003;09.03.2018;6;668
451;84356;1263155;23;89;2630;10.03.2018;12;220
452;96007;1400035;23;89;5767;10.03.2018;6;962
453;73037;1494477;20;89;2176;10.03.2018;12;182
454;68207;1406319;23;89;3474;10.03.2018;12;290
455;78115;1494314;23;89;1481;10.03.2018;6;247
456;16835;1655287;19;89;7580;10.03.2018;6;1264
457;16771;1526591;20;89;8986;10.03.2018;6;1498
458;20380;1499467;20;89;4181;10.03.2018;12;349
459;6246;1327428;18;89;3953;10.03.2018;6;659
460;39558;1323751;20;89;1653;10.03.2018;6;276
461;107328;1151914;23;89;5465;10.03.2018;6;911
462;1465;1058611;17;89;1986;10.03.2018;6;331
463;39492;885613;23;89;4532;11.03.2018;6;756
464;28632;1500340;20;89;3597;11.03.2018;12;300
465;23565;1569858;20;89;2275;11.03.2018;6;380
466;75484;1590526;23;89;9110;11.03.2018;12;760
467;68492;1535807;2;89;4979;11.03.2018;12;415
468;63917;1406288;23;89;7948;11.03.2018;12;663
469;97222;1390002;2;89;15251;11.03.2018;6;2542
470;82815;1659531;12;89;2812;11.03.2018;6;469
471;91474;1529509;23;89;7579;12.03.2018;6;1264
472;75335;1548008;20;89;9559;12.03.2018;12;797
473;26348;1480853;23;89;4861;12.03.2018;6;811
474;15058;885613;7;89;4287;12.03.2018;6;715
475;2432;1652491;19;89;39086;12.03.2018;6;6515
476;106369;1541963;23;89;3168;12.03.2018;12;264
477;25533;1331468;23;89;2156;13.03.2018;6;360
478;74931;1464854;21;89;3611;13.03.2018;6;602
479;61106;1128272;14;89;1888;13.03.2018;12;158
480;65780;915467;23;89;8220;13.03.2018;12;685
481;55071;921139;23;89;3662;14.03.2018;6;611
482;60794;1704333;20;89;3703;14.03.2018;12;309
483;78293;1549825;8;89;4440;14.03.2018;12;370
484;9597;1655275;1;89;6719;14.03.2018;12;560
485;37035;1255979;18;89;3207;14.03.2018;6;535
486;38576;1586814;23;89;2653;14.03.2018;6;443
487;32501;1006879;20;89;1406;14.03.2018;6;235
488;29751;1531123;23;89;2052;14.03.2018;12;171
489;54025;1580428;21;89;2584;14.03.2018;6;431
490;3683;1524676;23;89;5842;14.03.2018;6;974
491;10061;1642669;20;89;3868;15.03.2018;12;323
492;29062;1573042;23;89;3553;15.03.2018;6;593
493;67059;1367675;9;89;2418;15.03.2018;6;403
494;85509;1473308;20;89;14500;15.03.2018;6;2417
495;57297;1098402;9;89;2670;16.03.2018;12;223
496;68882;1431820;23;89;22644;16.03.2018;6;3774
497;72765;1265001;17;89;3422;16.03.2018;12;286
498;20931;1570989;19;89;16612;16.03.2018;6;2769
499;107973;1524676;20;89;5868;16.03.2018;12;489
500;23981;1635974;2;89;9277;17.03.2018;6;1547
501;4325;1481396;14;89;4510;17.03.2018;6;752
502;12461;1510884;18;89;19523;17.03.2018;6;3254
503;50623;1570989;19;89;16474;17.03.2018;12;1373
504;51419;577391;5;89;4083;17.03.2018;6;681
505;36059;1059800;9;89;4232;17.03.2018;12;353
506;38777;1597445;20;89;6522;17.03.2018;12;544
507;25225;1058611;23;89;1912;18.03.2018;12;160
508;110790;1468151;19;89;8665;18.03.2018;6;1445
509;107484;1269889;20;89;3875;19.03.2018;6;646
510;21324;1589371;2;89;6710;19.03.2018;12;560
511;17093;1578995;20;89;7470;19.03.2018;12;623
512;7148;1635974;2;89;9438;19.03.2018;12;787
513;40848;1589371;20;89;6946;19.03.2018;12;579
514;33385;1549825;8;89;4435;19.03.2018;6;740
515;48829;1326083;7;89;3470;19.03.2018;12;290
516;77478;1370226;19;89;2096;19.03.2018;6;350
517;100012;1642335;23;89;1277;19.03.2018;6;213
518;96082;1324898;12;89;6990;20.03.2018;12;583
519;86907;1214024;9;89;1382;20.03.2018;6;231
520;68241;1659474;2;89;25388;20.03.2018;12;2116
521;44262;1569858;8;89;2439;20.03.2018;6;407
522;871;1214024;23;89;1340;20.03.2018;6;224
523;22448;1584084;8;89;2565;21.03.2018;6;428
524;75443;1652465;12;89;27302;21.03.2018;6;4551
525;75778;1255995;7;89;1399;22.03.2018;12;117
526;89627;1370038;9;89;2689;22.03.2018;6;449
527;86635;937057;9;89;5156;22.03.2018;12;430
528;93323;1431037;20;89;18332;22.03.2018;12;1528
529;17564;1398064;23;89;7606;22.03.2018;6;1268
530;42493;1400035;8;89;5744;22.03.2018;6;958
531;36951;1633999;20;89;3827;22.03.2018;6;638
532;45261;1652434;12;89;24173;23.03.2018;12;2015
533;75456;1529012;18;89;5398;23.03.2018;12;450
534;69708;916477;19;89;8880;23.03.2018;6;1480
535;70387;916176;19;89;6330;23.03.2018;6;1055
536;71037;1496154;9;89;2066;23.03.2018;12;173
537;59582;1517295;20;89;6656;23.03.2018;6;1110
538;97164;1675699;8;89;4675;24.03.2018;6;780
539;88809;1521820;12;89;15021;24.03.2018;12;1252
540;34420;1685381;8;89;13975;24.03.2018;12;1165
541;16652;1636071;20;89;10718;24.03.2018;12;894
542;13928;1680383;23;89;3459;24.03.2018;12;289
543;109826;1418582;2;89;5131;24.03.2018;6;856
544;106473;1642754;2;89;6244;25.03.2018;12;521
545;1877;1484006;23;89;2342;25.03.2018;6;391
546;12431;1237855;17;89;2267;25.03.2018;6;378
547;11176;1529052;17;89;6302;25.03.2018;6;1051
548;6763;1604991;8;89;4073;25.03.2018;12;340
549;29885;1653600;23;89;6425;25.03.2018;6;1071
550;94204;566737;23;89;4427;25.03.2018;12;369
551;94563;1644698;20;89;11773;25.03.2018;6;1963
552;64200;1685381;8;89;13949;25.03.2018;12;1163
553;69649;1298507;20;89;5390;25.03.2018;12;450
554;75024;1195840;20;89;7924;26.03.2018;6;1321
555;29403;1569581;15;89;2788;26.03.2018;6;465
556;32248;1541722;12;89;19816;26.03.2018;6;3303
557;40959;1402804;20;89;8797;27.03.2018;6;1467
558;44050;1482462;8;89;5170;27.03.2018;6;862
559;10819;1501436;2;89;4033;27.03.2018;12;337
560;14384;1416733;23;89;2248;27.03.2018;12;188
561;17586;577391;12;89;3845;27.03.2018;6;641
562;74912;1324898;23;89;7041;27.03.2018;12;587
563;79125;1626378;18;89;4069;27.03.2018;12;340
564;56954;1528576;9;89;1937;27.03.2018;6;323
565;86212;1366368;15;89;5700;27.03.2018;12;475
566;1094;1629307;23;89;7625;27.03.2018;6;1271
567;55359;1500539;23;89;2282;28.03.2018;12;191
568;74296;1527898;2;89;26178;28.03.2018;12;2182
569;24329;1510884;2;89;19684;28.03.2018;6;3281
570;41598;591893;2;89;4535;28.03.2018;6;756
571;34170;1156981;23;89;4172;28.03.2018;6;696
572;35361;1219414;23;89;11060;29.03.2018;6;1844
573;33826;1385631;23;89;7783;29.03.2018;6;1298
574;31377;1631239;2;89;20386;29.03.2018;6;3398
575;12070;1541346;23;89;16407;29.03.2018;6;2735
576;92524;1660470;18;89;18424;29.03.2018;6;3071
577;114927;452404;2;89;3659;29.03.2018;6;610
578;99611;1652434;21;89;24416;30.03.2018;12;2035
579;78064;916176;19;89;6513;30.03.2018;6;1086
580;56236;1652434;8;89;24230;30.03.2018;6;4039
581;6311;166290;23;89;2082;30.03.2018;12;174
582;18383;1687831;2;89;5698;30.03.2018;6;950
583;36448;1535679;7;89;7675;30.03.2018;12;640
584;40666;1431820;23;89;22791;31.03.2018;6;3799
585;39608;1431817;2;89;20518;31.03.2018;12;1710
586;44617;1326083;8;89;3738;31.03.2018;12;312
587;54362;1195800;20;89;6971;31.03.2018;6;1162
588;18684;1628613;23;89;14933;31.03.2018;6;2489
589;17715;1437820;23;89;2748;31.03.2018;6;458
590;65411;1252725;9;89;2688;31.03.2018;12;224
591;89957;1526820;20;89;60342;31.03.2018;12;5029
592;90729;1494867;20;89;5218;31.03.2018;12;435
593;84844;1407137;20;89;1981;01.04.2018;6;331
594;55831;1531081;19;89;2646;01.04.2018;12;221
595;5374;1457364;23;89;4056;01.04.2018;12;338
596;113599;1673155;20;89;4135;01.04.2018;6;690
597;112337;699994;19;89;6684;02.04.2018;6;1114
598;5658;1091410;23;89;4004;02.04.2018;12;334
599;5964;1548008;15;89;9417;02.04.2018;6;1570
600;4894;1204848;18;89;12549;02.04.2018;12;1046
601;50519;1666061;18;89;6656;02.04.2018;12;555
602;43799;1656860;8;89;5998;02.04.2018;12;500
603;68141;1635974;1;89;9202;02.04.2018;6;1534
604;67717;1156981;2;89;3924;02.04.2018;6;654
605;81728;1367675;23;89;2438;02.04.2018;6;407
606;80402;941959;23;89;3398;02.04.2018;12;284
607;102469;1659531;20;89;2850;02.04.2018;6;475
608;104963;1204676;23;89;9286;02.04.2018;6;1548
609;85811;1561211;23;89;2502;03.04.2018;12;209
610;91967;1652491;19;89;39320;03.04.2018;6;6554
611;87359;1651502;9;89;31541;03.04.2018;12;2629
612;7682;1570989;19;89;16233;03.04.2018;12;1353
613;22695;1374311;20;89;4091;03.04.2018;6;682
614;105559;1652434;8;89;24083;04.04.2018;12;2007
615;54647;1574360;8;89;2676;04.04.2018;12;223
616;108728;1141440;23;89;16059;04.04.2018;12;1339
617;62908;1181220;23;89;3376;05.04.2018;6;563
618;75848;1543851;20;89;4749;05.04.2018;6;792
619;76589;1648899;12;89;5350;05.04.2018;6;892
620;86560;1655287;23;89;7708;05.04.2018;12;643
621;5333;1429067;7;89;6966;05.04.2018;6;1161
622;13483;1484111;14;89;3850;05.04.2018;12;321
623;41486;1398064;23;89;7780;05.04.2018;6;1297
624;33731;1571283;9;89;3584;06.04.2018;6;598
625;48644;1255864;9;89;3623;06.04.2018;6;604
626;49378;1595189;18;89;24802;06.04.2018;12;2067
627;95825;1464854;23;89;3678;06.04.2018;6;613
628;105813;868422;20;89;3378;07.04.2018;12;282
629;91666;1437820;2;89;2770;07.04.2018;6;462
630;60293;1590368;20;89;2219;07.04.2018;6;370
631;38649;1437814;23;89;6093;07.04.2018;6;1016
632;23640;1526820;23;89;60189;07.04.2018;6;10032
633;27854;1353071;21;89;7239;07.04.2018;6;1207
634;9084;1529509;18;89;7611;08.04.2018;6;1269
635;46000;1543269;23;89;15337;08.04.2018;6;2557
636;94798;1570989;19;89;16219;08.04.2018;6;2704
637;112507;1644698;23;89;12050;08.04.2018;6;2009
638;113016;1647950;20;89;4920;08.04.2018;6;820
639;3088;1642335;23;89;1009;08.04.2018;12;85
640;59329;1467390;20;89;3367;09.04.2018;6;562
641;45633;1631239;23;89;20665;09.04.2018;6;3445
642;30043;1687819;20;89;5057;09.04.2018;12;422
643;6733;1631239;23;89;20369;09.04.2018;6;3395
644;14782;1204676;18;89;9497;09.04.2018;6;1583
645;13418;1269889;18;89;3665;10.04.2018;12;306
646;44873;1687819;19;89;5019;10.04.2018;6;837
647;81703;1431817;20;89;20145;10.04.2018;6;3358
648;114889;1649065;6;89;4264;10.04.2018;6;711
649;106101;1469552;23;89;9896;11.04.2018;12;825
650;54879;1365216;23;89;4014;11.04.2018;12;335
651;50451;1604230;19;89;3175;11.04.2018;12;265
652;12422;1539003;23;89;6982;11.04.2018;12;582
653;12515;1431037;23;89;18374;11.04.2018;12;1532
654;18429;1219454;23;89;11425;12.04.2018;6;1905
655;53047;1258183;9;89;18023;12.04.2018;6;3004
656;32416;1688351;23;89;18431;12.04.2018;6;3072
657;40415;1561526;8;89;12969;12.04.2018;12;1081
658;59752;1255795;9;89;6267;12.04.2018;12;523
659;67160;1660392;18;89;15051;12.04.2018;6;2509
660;68708;1428205;23;89;6344;12.04.2018;12;529
661;72699;1574266;23;89;2104;12.04.2018;6;351
662;112771;1365216;21;89;3707;12.04.2018;6;618
663;75504;1685516;2;89;6543;13.04.2018;6;1091
664;86938;1599224;8;89;3182;13.04.2018;6;531
665;95340;1431805;23;89;25290;13.04.2018;12;2108
666;7126;1482804;20;89;1856;13.04.2018;12;155
667;29898;577391;19;89;4090;14.04.2018;6;682
668;32119;1323707;12;89;1876;14.04.2018;12;157
669;53951;1685381;23;89;13992;14.04.2018;6;2332
670;80474;1652465;2;89;27290;14.04.2018;6;4549
671;59740;1651446;19;89;34288;14.04.2018;6;5715
672;114673;1182441;8;89;4828;14.04.2018;6;805
673;108812;1353071;20;89;7035;15.04.2018;6;1173
674;57147;1421567;23;89;11769;15.04.2018;12;981
675;69281;700265;23;89;1760;15.04.2018;12;147
676;104236;1661808;18;89;16472;15.04.2018;6;2746
677;52606;1569805;18;89;11871;15.04.2018;12;990
678;45095;1527898;8;89;26101;15.04.2018;12;2176
679;30535;1642335;9;89;1181;15.04.2018;12;99
680;36948;1338193;23;89;4126;15.04.2018;6;688
681;4371;1541963;12;89;2827;16.04.2018;12;236
682;80716;1681759;2;89;4598;16.04.2018;12;384
683;66863;1194910;20;89;2739;16.04.2018;12;229
684;112614;1524821;23;89;1644;16.04.2018;12;137
685;63011;566737;12;89;4145;17.04.2018;12;346
686;59887;1500203;23;89;3033;17.04.2018;12;253
687;76275;1059800;9;89;4054;17.04.2018;6;676
688;93995;1611546;23;89;2097;17.04.2018;6;350
689;15299;1659474;23;89;25481;17.04.2018;12;2124
690;23786;1652336;7;89;22477;17.04.2018;12;1874
691;47732;1318171;23;89;6952;17.04.2018;6;1159
692;47438;1472581;23;89;6696;18.04.2018;12;558
693;39760;1318171;2;89;7074;18.04.2018;6;1179
694;26331;1390921;23;89;7174;18.04.2018;6;1196
695;102328;373847;19;89;3208;18.04.2018;12;268
696;58205;1494477;9;89;1769;18.04.2018;12;148
697;66948;1195800;21;89;7031;18.04.2018;12;586
698;1602;1501436;17;89;4198;18.04.2018;6;700
699;109870;1561526;20;89;12700;18.04.2018;12;1059
700;107374;1342566;23;89;9065;19.04.2018;6;1511
701;58127;1204848;18;89;12572;19.04.2018;12;1048
702;103024;1366368;18;89;5599;19.04.2018;12;467
703;13303;1652434;21;89;24182;19.04.2018;12;2016
704;38093;1494314;9;89;1277;19.04.2018;12;107
705;29183;1365715;9;89;1535;19.04.2018;6;256
706;46725;1578995;5;89;7675;19.04.2018;12;640
707;44872;1190082;23;89;6062;19.04.2018;12;506
708;43721;1365715;23;89;1466;19.04.2018;12;123
709;51296;1652336;8;89;22544;19.04.2018;6;3758
710;47513;1339022;23;89;1989;20.04.2018;6;332
711;23111;1518633;23;89;2472;20.04.2018;12;206
712;60209;1545965;20;89;5092;20.04.2018;6;849
713;78169;1425644;23;89;9902;20.04.2018;12;826
714;71403;1366368;19;89;5781;21.04.2018;6;964
715;105193;577391;19;89;3682;21.04.2018;6;614
716;82680;658395;2;89;7105;21.04.2018;6;1185
717;23453;1298662;20;89;6067;21.04.2018;12;506
718;27837;1485359;8;89;18090;21.04.2018;12;1508
719;14365;1265001;9;89;3455;21.04.2018;12;288
720;5662;1543851;15;89;4536;21.04.2018;6;756
721;52768;1524676;23;89;5861;21.04.2018;12;489
722;377;1482437;21;89;2933;21.04.2018;6;489
723;45042;1265001;9;89;3496;22.04.2018;6;583
724;9396;1482804;23;89;1996;22.04.2018;12;167
725;24923;1437820;23;89;2525;22.04.2018;6;421
726;8807;1569805;9;89;11835;23.04.2018;6;1973
727;4109;1599145;23;89;2823;23.04.2018;12;236
728;91686;1545965;20;89;5088;23.04.2018;12;424
729;91750;1545965;17;89;4739;23.04.2018;6;790
730;69756;1496263;23;89;10820;23.04.2018;12;902
731;68621;1521034;8;89;2326;24.04.2018;12;194
732;68463;1243951;20;89;2795;24.04.2018;12;233
733;73001;1334137;23;89;8245;24.04.2018;6;1375
734;57956;699994;19;89;6790;24.04.2018;12;566
735;94196;921139;14;89;3614;24.04.2018;12;302
736;14673;756715;9;89;4879;24.04.2018;12;407
737;108385;937057;18;89;5162;24.04.2018;6;861
738;2210;1339022;23;89;2297;25.04.2018;12;192
739;22866;1496154;20;89;2318;25.04.2018;6;387
740;96024;1521930;23;89;3148;25.04.2018;6;525
741;73201;1543105;23;89;13009;26.04.2018;12;1085
742;79630;1521930;15;89;3251;26.04.2018;12;271
743;28099;1469552;8;89;9729;26.04.2018;12;811
744;32083;1243951;9;89;2448;26.04.2018;6;408
745;34911;1660392;23;89;15272;26.04.2018;6;2546
746;115087;1421567;20;89;11870;26.04.2018;6;1979
747;112016;1644502;19;89;6625;26.04.2018;12;553
748;32448;1319897;17;89;1553;27.04.2018;6;259
749;32229;1569858;23;89;2474;27.04.2018;6;413
750;38246;1323707;23;89;1880;27.04.2018;12;157
751;52626;1653600;6;89;6760;27.04.2018;12;564
752;51594;1559195;9;89;2820;27.04.2018;6;470
753;28368;1214066;23;89;1859;27.04.2018;12;155
754;20945;1312106;20;89;3729;27.04.2018;6;622
755;19279;1494867;20;89;5618;27.04.2018;6;937
756;105039;1468151;23;89;8630;27.04.2018;6;1439
757;86682;1651502;19;89;31262;27.04.2018;6;5211
758;99175;1541722;14;89;19966;28.04.2018;6;3328
759;59673;1264986;23;89;2979;28.04.2018;12;249
760;13490;867200;23;89;5169;28.04.2018;12;431
761;13183;1318078;23;89;4190;28.04.2018;6;699
762;8274;1457364;9;89;4318;28.04.2018;12;360
763;13408;591893;3;89;4381;29.04.2018;6;731
764;22578;1547752;20;89;13890;29.04.2018;6;2315
765;25796;1195840;21;89;7855;29.04.2018;12;655
766;47402;1531123;23;89;2211;29.04.2018;6;369
767;100785;1518633;9;89;2274;29.04.2018;12;190
768;3587;1497664;23;89;3746;29.04.2018;6;625
769;103789;1580428;17;89;2559;30.04.2018;12;214
770;98146;1416733;20;89;2159;30.04.2018;6;360
771;84779;1688351;2;89;18196;30.04.2018;6;3033
772;80469;1497758;23;89;4026;30.04.2018;6;671
773;81485;1705139;2;89;9971;30.04.2018;12;831
774;80027;1250234;23;89;3504;30.04.2018;12;292
775;27024;1182441;8;89;4755;30.04.2018;6;793
776;12885;1651502;19;89;31220;30.04.2018;12;2602
777;7983;1250185;9;89;4168;30.04.2018;12;348
778;11195;166290;20;89;2340;01.05.2018;12;195
779;11227;1435957;21;89;6120;01.05.2018;6;1020
780;47602;1258183;9;89;17798;01.05.2018;6;2967
781;68466;1050283;19;89;2955;01.05.2018;6;493
782;99443;1685516;2;89;6381;01.05.2018;12;532
783;104996;795935;9;89;5947;01.05.2018;12;496
784;12198;1430851;20;89;1496;02.05.2018;6;250
785;21570;1499467;20;89;4128;02.05.2018;6;688
786;28507;1594493;20;89;5808;03.05.2018;6;968
787;16534;1481604;23;89;9367;03.05.2018;6;1562
788;105505;1484111;23;89;3821;03.05.2018;6;637
789;86117;1373233;20;89;1875;03.05.2018;6;313
790;80538;1497841;23;89;5827;04.05.2018;12;486
791;102992;1501493;12;89;4726;04.05.2018;6;788
792;101574;1385631;9;89;8099;04.05.2018;6;1350
793;59873;1573127;20;89;1667;04.05.2018;6;278
794;25195;1538994;23;89;13143;04.05.2018;12;1096
795;23590;1431820;14;89;22876;04.05.2018;12;1907
796;41522;1569805;9;89;12038;04.05.2018;6;2007
797;108908;1185274;23;89;4138;04.05.2018;12;345
798;112274;1626100;7;89;6797;05.05.2018;12;567
799;46708;1472581;23;89;6376;05.05.2018;6;1063
800;51960;1711073;23;89;9156;05.05.2018;12;763
801;57678;1466972;23;89;4000;05.05.2018;12;334
802;73699;1496154;23;89;2454;05.05.2018;12;205
803;76199;763279;9;89;3775;05.05.2018;6;630
804;66809;1494686;23;89;5280;06.05.2018;12;440
805;64060;1214066;23;89;2013;06.05.2018;12;168
806;39626;939896;23;89;6021;06.05.2018;6;1004
807;38208;1499467;20;89;4313;06.05.2018;12;360
808;33378;1237855;21;89;2208;06.05.2018;12;184
809;28224;1529509;9;89;7264;06.05.2018;12;606
810;10929;1527898;23;89;26353;06.05.2018;12;2197
811;20982;1182412;23;89;5321;07.05.2018;6;887
812;33339;1660392;19;89;14899;07.05.2018;12;1242
813;39006;1685516;23;89;6580;07.05.2018;12;549
814;50482;1538994;23;89;13520;07.05.2018;12;1127
815;76519;1098402;18;89;2747;07.05.2018;6;458
816;101664;1204861;23;89;16212;07.05.2018;6;2702
817;105131;459445;2;89;3609;07.05.2018;12;301
818;88394;1091410;20;89;3983;07.05.2018;12;332
819;108918;1457364;23;89;4102;07.05.2018;6;684
820;107791;1290073;2;89;3269;07.05.2018;6;545
821;85798;1318421;20;89;9223;08.05.2018;12;769
822;83876;1629058;9;89;1871;08.05.2018;12;156
823;98104;1507794;20;89;1749;08.05.2018;6;292
824;37653;1363575;20;89;16792;08.05.2018;12;1400
825;36486;1569805;18;89;12208;08.05.2018;12;1018
826;22328;1573042;23;89;3222;09.05.2018;12;269
827;92362;1374311;20;89;4182;09.05.2018;6;697
